method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
ddpm_mscnn_full,extrapolation,1.0,0.6085294117647059,0.0386286469034536,0.2928862258873032,0.020755336236912773,0.42613865251025557,0.03263294533191577,0.20139386259394848,0.016603445018160894,0.6092069430164496,0.022893064583442656,27200.0,0.0
ddpm_mscnn_full,interpolation,1.0,0.5731590909090909,0.039794122167613,0.4596224442364767,0.060625955111656527,0.3713508354264416,0.03939172576836097,0.34291669712872574,0.03767374572088382,0.6140260819139789,0.03478370027367689,8000.0,0.0
ddpm_mscnn_margin,extrapolation,0.01,0.731283422459893,0.22276168557293546,0.4523170093064985,0.1279909523210772,0.500536521035627,0.1553061410292385,0.36602040023627685,0.1406895076845461,0.7112879085295503,0.24300302272741228,272.0,0.0
ddpm_mscnn_margin,extrapolation,0.02,0.7413101604278075,0.19259950248835175,0.45985120311034183,0.1526875983380168,0.5209774636213619,0.17204811058429403,0.35915242194655833,0.15634445368352234,0.7238106962837377,0.2263826895906525,544.0,0.0
ddpm_mscnn_margin,extrapolation,0.03,0.7394162210338681,0.1653215550904966,0.4313707911997413,0.12196461988909123,0.5352271349588285,0.15053389712213883,0.3274652119813413,0.12462521612527637,0.7195842154962786,0.19492525312336176,816.0,0.0
ddpm_mscnn_margin,extrapolation,0.05,0.7543449197860962,0.13857064085540519,0.39804279790999625,0.08749751683002417,0.5608840804366481,0.13986846491382204,0.29504561302505344,0.08775156868690462,0.7333549137565079,0.15872043575037495,1360.0,0.0
ddpm_mscnn_margin,extrapolation,0.08,0.7698445855614974,0.12925467816132064,0.39374981351311095,0.07587608105729053,0.5846238014062236,0.14238814604172864,0.29362560798757076,0.08010860222954361,0.7518195523831064,0.14345998278763233,2176.0,0.0
ddpm_mscnn_margin,extrapolation,0.1,0.7765708556149733,0.12252569408140059,0.37744214841742174,0.05572547481835147,0.5990447252501048,0.1258061115661461,0.28942454071893137,0.061716457368507546,0.7592100834209448,0.13297510991429398,2720.0,0.0
ddpm_mscnn_margin,extrapolation,0.2,0.7908088235294118,0.09422249731813022,0.3810187935157158,0.05774703970017272,0.6327902533965583,0.085094483315353,0.2895900612413943,0.0593263571568381,0.7747859226280611,0.0956926390439469,5440.0,0.0
ddpm_mscnn_margin,extrapolation,0.3,0.7771056149732621,0.08577820038059009,0.37236414387930894,0.05668448830538529,0.6276667127865028,0.08113590586666881,0.2769080087699807,0.05442722223503577,0.7612562693441111,0.08481516320789381,8160.0,0.0
ddpm_mscnn_margin,extrapolation,0.4,0.7573780080213904,0.08112583558748722,0.35390772022444766,0.053986539292058475,0.6053827340571999,0.07786405187991075,0.26019541161090526,0.04755677838093938,0.7408325632315342,0.07772994238278627,10880.0,0.0
ddpm_mscnn_margin,extrapolation,0.5,0.737105614973262,0.07319603300856717,0.34459902196368036,0.04505179715629209,0.5792976415974603,0.06798575168510305,0.2483601860743518,0.0388539232542205,0.7219704091411308,0.06707199598393557,13600.0,0.0
ddpm_mscnn_margin,interpolation,0.01,0.7806818181818183,0.23394468071824936,0.6520857498912748,0.19183806453570557,0.6792674052228223,0.1948011797460906,0.5554501074014149,0.22846058689233226,0.7784889763722611,0.22730948853701946,80.0,0.0
ddpm_mscnn_margin,interpolation,0.02,0.7681818181818181,0.20675042596416487,0.5992144059158426,0.14133519707091027,0.6764508753093569,0.18038239404440576,0.5084308039040267,0.16638920825968637,0.7756275121992751,0.19576175666146797,160.0,0.0
ddpm_mscnn_margin,interpolation,0.03,0.7875,0.17494046606393462,0.5754545141372162,0.10810404190655541,0.6777242795536792,0.17604141920589275,0.4894625838630507,0.13523830412698426,0.8013252439327675,0.15453175527569527,240.0,0.0
ddpm_mscnn_margin,interpolation,0.05,0.7956818181818182,0.15049954696398138,0.5915451745604056,0.14195188178790888,0.6774393224165681,0.1655188427918851,0.5026844904617224,0.15655843996120816,0.819598793384587,0.12751338176063526,400.0,0.0
ddpm_mscnn_margin,interpolation,0.08,0.7951704545454544,0.12555240156911665,0.5968541112515116,0.0817298541552667,0.6726586129523634,0.13594070582238044,0.4909975042451941,0.09597990459769741,0.8202846077482455,0.09806154912345957,640.0,0.0
ddpm_mscnn_margin,interpolation,0.1,0.7910227272727273,0.11055657231398856,0.601623235559919,0.07786080329519333,0.6614323013004731,0.11345694245104872,0.4816693598572355,0.08783146547773653,0.8166092367744727,0.08447400736232123,800.0,0.0
ddpm_mscnn_margin,interpolation,0.2,0.7769886363636364,0.08841080347137756,0.5472502719148717,0.07498689119709939,0.6329399970052064,0.08297439539780625,0.4590898813255308,0.06964739974430996,0.8033513513354233,0.06603623026638195,1600.0,0.0
ddpm_mscnn_margin,interpolation,0.3,0.7529166666666666,0.08317547548539905,0.5374744190488813,0.06726638578482436,0.6010864386484198,0.07400457819330979,0.44085558727534574,0.05911198910696321,0.7805078121897531,0.06463562619317521,2400.0,0.0
ddpm_mscnn_margin,interpolation,0.4,0.7238920454545454,0.071871109084407,0.5284707319230532,0.052248451033147035,0.5610551951641465,0.056598981548199104,0.43063473345299647,0.048471343405035706,0.7538135862690306,0.05819580629015501,3200.0,0.0
ddpm_mscnn_margin,interpolation,0.5,0.6957954545454546,0.06246327102604159,0.5194855084774443,0.056715400327186624,0.5225022044725164,0.047397048936578465,0.4156236789709693,0.04818823561425878,0.7276569444895568,0.052358114807554514,4000.0,0.0
