Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,window,epochs,hidden,train_time
0.975,0.6,0.8108739463536507,0.6273924931643052,0.9743475018642804,0,interpolation,recurrent_transformer_margin,0.01,80,31,8,96,103.84436917304993
0.95625,0.5305555555555556,0.8039996653908668,0.5361723134483476,0.9437962806589066,0,interpolation,recurrent_transformer_margin,0.02,160,31,8,96,103.84436917304993
0.9333333333333332,0.4304117782378651,0.7026013757171679,0.4563217138707334,0.9188722766884532,0,interpolation,recurrent_transformer_margin,0.03,240,31,8,96,103.84436917304993
0.935,0.5284141620424806,0.7422689269054729,0.5731959724035055,0.9259111970911804,0,interpolation,recurrent_transformer_margin,0.05,400,31,8,96,103.84436917304993
0.9171875,0.613357060680759,0.7321680601453813,0.5815321160267892,0.9167462563710403,0,interpolation,recurrent_transformer_margin,0.08,640,31,8,96,103.84436917304993
0.89875,0.59293126013107,0.6871020833062891,0.5532049098877555,0.90255261661724,0,interpolation,recurrent_transformer_margin,0.1,800,31,8,96,103.84436917304993
0.860625,0.4990231608074513,0.6422406574363627,0.456156182866013,0.8696614499039603,0,interpolation,recurrent_transformer_margin,0.2,1600,31,8,96,103.84436917304993
0.84125,0.4970620377669105,0.6330643068121915,0.4496690477423559,0.8527760427286049,0,interpolation,recurrent_transformer_margin,0.3,2400,31,8,96,103.84436917304993
0.821875,0.5108834564465906,0.6134651104804132,0.4572397172694239,0.8335244412865284,0,interpolation,recurrent_transformer_margin,0.4,3200,31,8,96,103.84436917304993
0.7995,0.5139171699995126,0.5926729007876639,0.4550196933399446,0.8119624248697331,0,interpolation,recurrent_transformer_margin,0.5,4000,31,8,96,103.84436917304993
0.664625,0.4684275438955646,0.4631756776900118,0.4210064438267474,0.6799944710728799,0,interpolation,recurrent_transformer_full,1.0,8000,31,8,96,103.84436917304993
0.9779411764705882,0.3333333333333333,0.0,0.3296158612143742,0.9670347692980538,0,extrapolation,recurrent_transformer_margin,0.01,272,31,8,96,103.84436917304993
