Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,window,epochs,hidden,train_time
0.7375,0.6805555555555556,0.463163208843208,0.4041055718475073,0.8218841642228739,0,interpolation,geology_hybrid_margin,0.01,80,31,8,96,180.12742280960083
0.75625,0.7235011990407673,0.4895261137037971,0.5850086281276964,0.8086337899050907,0,interpolation,geology_hybrid_margin,0.02,160,31,8,96,180.12742280960083
0.7291666666666666,0.7043345543345544,0.5292415123925254,0.5781064337627523,0.7774547166022182,0,interpolation,geology_hybrid_margin,0.03,240,31,8,96,180.12742280960083
0.76,0.7002421652421652,0.5673618577663734,0.4906851799538193,0.8086938736262776,0,interpolation,geology_hybrid_margin,0.05,400,31,8,96,180.12742280960083
0.778125,0.6533445999624446,0.6216511685339473,0.4633852094458549,0.8237842862928464,0,interpolation,geology_hybrid_margin,0.08,640,31,8,96,180.12742280960083
0.78625,0.6512876789433043,0.6227284359083815,0.4579573539723739,0.8314689186720892,0,interpolation,geology_hybrid_margin,0.1,800,31,8,96,180.12742280960083
0.785,0.6265483440956511,0.6403007635696314,0.5701760086843587,0.8196126926795156,0,interpolation,geology_hybrid_margin,0.2,1600,31,8,96,180.12742280960083
0.7541666666666667,0.535710529155585,0.5890078770498681,0.4792546000818157,0.7851413692887459,0,interpolation,geology_hybrid_margin,0.3,2400,31,8,96,180.12742280960083
0.7296875,0.5333726017286473,0.5523303344271432,0.4641988958340751,0.7584411494763056,0,interpolation,geology_hybrid_margin,0.4,3200,31,8,96,180.12742280960083
0.71075,0.5493066305603627,0.5364695584545466,0.4798999645989383,0.7359404828054731,0,interpolation,geology_hybrid_margin,0.5,4000,31,8,96,180.12742280960083
0.6145,0.4699993945831453,0.4303258020834817,0.4147643206050769,0.6392377591353706,0,interpolation,geology_hybrid_full,1.0,8000,31,8,96,180.12742280960083
0.3051470588235294,0.3333333333333333,0.0,0.1558685446009389,0.1426884838442419,0,extrapolation,geology_hybrid_margin,0.01,272,31,8,96,180.12742280960083
0.6231617647058824,0.1666666666666666,0.0,0.1279728199320498,0.4784866098194657,0,extrapolation,geology_hybrid_margin,0.02,544,31,8,96,180.12742280960083
0.7120098039215687,0.25,0.0643063714624787,0.228942652329749,0.592271944620142,0,extrapolation,geology_hybrid_margin,0.03,816,31,8,96,180.12742280960083
0.7823529411764706,0.2881792489250782,0.3443676895487108,0.2902851249133158,0.6958686405648931,0,extrapolation,geology_hybrid_margin,0.05,1360,31,8,96,180.12742280960083
0.8152573529411765,0.2973578126745915,0.4293543857355897,0.2983901101710582,0.7423948537741055,0,extrapolation,geology_hybrid_margin,0.08,2176,31,8,96,180.12742280960083
0.8330882352941177,0.2790294268455947,0.5177014416862947,0.2801592843115862,0.7677523188440855,0,extrapolation,geology_hybrid_margin,0.1,2720,31,8,96,180.12742280960083
0.8483455882352942,0.2741610288955048,0.5760023832902487,0.287596755858274,0.793218998775538,0,extrapolation,geology_hybrid_margin,0.2,5440,31,8,96,180.12742280960083
0.8401960784313726,0.287811012728018,0.5729266495521204,0.2822160063250549,0.7869411681490884,0,extrapolation,geology_hybrid_margin,0.3,8160,31,8,96,180.12742280960083
0.8167279411764706,0.3004194436929042,0.5661682390643173,0.2807226628982267,0.761523938349923,0,extrapolation,geology_hybrid_margin,0.4,10880,31,8,96,180.12742280960083
0.78625,0.263226716663521,0.5471731046179178,0.2426736783279677,0.7272872684872365,0,extrapolation,geology_hybrid_margin,0.5,13600,31,8,96,180.12742280960083
0.6356985294117647,0.2300602877752744,0.4073707128268776,0.2028446893476797,0.5897139627773448,0,extrapolation,geology_hybrid_full,1.0,27200,31,8,96,180.12742280960083
0.975,0.5,0.7014216747283858,0.4967532467532467,0.9626623376623376,1,interpolation,geology_hybrid_margin,0.01,80,31,8,96,203.32356071472168
0.94375,0.4952038369304556,0.7564903200292724,0.4946236559139785,0.940725806451613,1,interpolation,geology_hybrid_margin,0.02,160,31,8,96,203.32356071472168
0.9416666666666668,0.4927184466019418,0.7810240994003327,0.494281045751634,0.9497140522875818,1,interpolation,geology_hybrid_margin,0.03,240,31,8,96,203.32356071472168
0.9325,0.4220779220779221,0.7819379677138629,0.4216224063785039,0.936063090529554,1,interpolation,geology_hybrid_margin,0.05,400,31,8,96,203.32356071472168
0.9234375,0.345136186770428,0.7664314469541382,0.3535660556937152,0.9173464316416444,1,interpolation,geology_hybrid_margin,0.08,640,31,8,96,203.32356071472168
0.9225,0.3452978056426332,0.7675244331332698,0.3534242947023713,0.9146284209661564,1,interpolation,geology_hybrid_margin,0.1,800,31,8,96,203.32356071472168
0.915,0.3383777536237236,0.7782256974655439,0.343516254134011,0.9100228782826032,1,interpolation,geology_hybrid_margin,0.2,1600,31,8,96,203.32356071472168
0.8845833333333334,0.339901664841319,0.722812838255831,0.3303762932095955,0.8846772154189828,1,interpolation,geology_hybrid_margin,0.3,2400,31,8,96,203.32356071472168
0.848125,0.3828694769788745,0.6638819111224459,0.3528270252861855,0.8539494519207732,1,interpolation,geology_hybrid_margin,0.4,3200,31,8,96,203.32356071472168
0.8165,0.4212410755847596,0.6174420103506146,0.4000807122131898,0.8266593245707812,1,interpolation,geology_hybrid_margin,0.5,4000,31,8,96,203.32356071472168
0.659125,0.421859854006001,0.4299525254313256,0.3806742223474075,0.6846263468844286,1,interpolation,geology_hybrid_full,1.0,8000,31,8,96,203.32356071472168
0.8529411764705882,0.2788527262211472,0.6336993820625801,0.224182564020869,0.8100442365404483,1,extrapolation,geology_hybrid_margin,0.01,272,31,8,96,203.32356071472168
0.84375,0.2852693095553681,0.6535393052137517,0.2633838383838384,0.7953338532382649,1,extrapolation,geology_hybrid_margin,0.02,544,31,8,96,203.32356071472168
0.8161764705882353,0.2859555650909438,0.6472101170136844,0.2631134703176029,0.7598889958215139,1,extrapolation,geology_hybrid_margin,0.03,816,31,8,96,203.32356071472168
0.7654411764705882,0.2538616667057034,0.5997036070071969,0.2356525453540379,0.6983785118525022,1,extrapolation,geology_hybrid_margin,0.05,1360,31,8,96,203.32356071472168
0.6925551470588235,0.2271786422382141,0.5148905881421694,0.2082311176109827,0.611873099065073,1,extrapolation,geology_hybrid_margin,0.08,2176,31,8,96,203.32356071472168
0.6878676470588235,0.2328604933517324,0.5051711611690616,0.2203484122216178,0.6072047292290147,1,extrapolation,geology_hybrid_margin,0.1,2720,31,8,96,203.32356071472168
0.7292279411764706,0.2355507538294981,0.5564795428701024,0.2296116630802035,0.6576591748274261,1,extrapolation,geology_hybrid_margin,0.2,5440,31,8,96,203.32356071472168
0.7354166666666667,0.2456313771877381,0.566134307513323,0.2270013537363162,0.6646398531180822,1,extrapolation,geology_hybrid_margin,0.3,8160,31,8,96,203.32356071472168
0.7265625,0.2386185999995188,0.5537941998044302,0.220181992737137,0.6556303175903911,1,extrapolation,geology_hybrid_margin,0.4,10880,31,8,96,203.32356071472168
0.7268382352941176,0.2371898819835612,0.5459869766591401,0.2185346603117373,0.6597129877880469,1,extrapolation,geology_hybrid_margin,0.5,13600,31,8,96,203.32356071472168
0.6295955882352942,0.2260825900659195,0.3949510621462875,0.1925146872501733,0.5823076658179573,1,extrapolation,geology_hybrid_full,1.0,27200,31,8,96,203.32356071472168
1.0,1.0,1.0,1.0,1.0,2,interpolation,geology_hybrid_margin,0.01,80,31,8,96,183.13194680213928
0.99375,0.75,0.9238317602997752,0.749185667752443,0.9906351791530944,2,interpolation,geology_hybrid_margin,0.02,160,31,8,96,183.13194680213928
0.9958333333333332,0.75,0.964575715169832,0.7494456762749446,0.9937546193643756,2,interpolation,geology_hybrid_margin,0.03,240,31,8,96,183.13194680213928
0.99,0.5,0.9390164682202248,0.4993160054719562,0.986265389876881,2,interpolation,geology_hybrid_margin,0.05,400,31,8,96,183.13194680213928
0.9796875,0.6291535041535042,0.8842119341748488,0.6300152094919783,0.9736910882618476,2,interpolation,geology_hybrid_margin,0.08,640,31,8,96,183.13194680213928
0.96375,0.5545274112757539,0.8308465253044933,0.572616568979092,0.9556075321494184,2,interpolation,geology_hybrid_margin,0.1,800,31,8,96,183.13194680213928
0.884375,0.5583038562325024,0.6343145409404185,0.533000272795938,0.8721086472005467,2,interpolation,geology_hybrid_margin,0.2,1600,31,8,96,183.13194680213928
0.8366666666666667,0.5475452842788547,0.5589342189602575,0.5206120237484896,0.8333652213783739,2,interpolation,geology_hybrid_margin,0.3,2400,31,8,96,183.13194680213928
0.8053125,0.483055065445009,0.5217702914316604,0.4540014176624235,0.8032756355761635,2,interpolation,geology_hybrid_margin,0.4,3200,31,8,96,183.13194680213928
