method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
resgat_full,extrapolation,1.0,0.6018783422459892,0.060546841796330804,0.2472134847789129,0.036329214678785894,0.41214229372157474,0.06586472298989532,0.1868984954015273,0.03538844518410951,0.5828529570698753,0.05262891044043728,27200.0,0.0
resgat_full,interpolation,1.0,0.638909090909091,0.03707172485993751,0.45522809354865057,0.041778972590336104,0.4315713758322328,0.039126479675879094,0.3757425516436566,0.042387309140669856,0.6643254082863304,0.032063236103666765,8000.0,0.0
resgat_margin,extrapolation,0.01,0.908422459893048,0.11678746797898493,0.4714964053126675,0.12166999257514528,0.4853233143961966,0.3430925967754459,0.4393964858743286,0.14511384726047794,0.8912110142499693,0.135616212245482,272.0,0.0
resgat_margin,extrapolation,0.02,0.9024064171122994,0.11391558962775493,0.4174559131095254,0.15913895973987385,0.5858874873956577,0.28147611720355836,0.38939823027349507,0.17593797005964576,0.8813166201230086,0.13556447123429524,544.0,0.0
resgat_margin,extrapolation,0.03,0.8953877005347594,0.09358649513461255,0.38959938454105136,0.11404940379236231,0.6092827259508867,0.24521465365887843,0.3658010684165011,0.1246743739016331,0.8712936337778406,0.11550803476741774,816.0,0.0
resgat_margin,extrapolation,0.05,0.8775401069518716,0.08223689541562156,0.36464472998376196,0.09000223481225382,0.6009408406481896,0.22386860109203852,0.33283688074111717,0.0920556932067856,0.8452878449288277,0.10714134403896729,1360.0,0.0
resgat_margin,extrapolation,0.08,0.8732453208556149,0.07873674263460845,0.3602350265162359,0.08582813533304845,0.6407261386813967,0.1450525159115107,0.33999090927300896,0.08839489312082748,0.8392521574897907,0.10049825660907044,2176.0,0.0
resgat_margin,extrapolation,0.1,0.859692513368984,0.0774595400175438,0.3551599958230663,0.0679134317947255,0.6762015520472346,0.07024258761613021,0.3313370127533184,0.07376517967417785,0.8235442181349868,0.09797448445479315,2720.0,0.0
resgat_margin,extrapolation,0.2,0.8147393048128341,0.08606113582769408,0.33215570760973157,0.05579109162558173,0.6526207918439186,0.07859339119183728,0.3015367230077619,0.06574936953004448,0.7708496030219275,0.10648611243701278,5440.0,0.0
resgat_margin,extrapolation,0.3,0.7921791443850268,0.08553313749863066,0.2985135174730861,0.03624493778461678,0.6346988584210997,0.07409146042982641,0.26890066170389565,0.04227835160320006,0.748430611988244,0.10234392953434096,8160.0,0.0
resgat_margin,extrapolation,0.4,0.7662767379679145,0.08666819796451383,0.2888322781348457,0.03571008569417849,0.6065939179913319,0.07271818716480749,0.25512766588475616,0.03959579635808547,0.7237947916686504,0.10005101436609509,10880.0,0.0
resgat_margin,extrapolation,0.5,0.7388703208556149,0.08724616092380301,0.27726219607739255,0.039862364204166806,0.5768722971076973,0.07626212928745657,0.23960923927830297,0.04280786330400347,0.6984632610545227,0.09733756368574199,13600.0,0.0
resgat_margin,interpolation,0.01,0.95,0.08100925873009829,0.7687624434325314,0.22908345422922377,0.6931080677054834,0.3729205325131671,0.6908077978205094,0.22159941172897957,0.9382700302462769,0.11387345340245376,80.0,0.0
resgat_margin,interpolation,0.02,0.9511363636363637,0.0662510720324928,0.6349506740957543,0.1785157505957992,0.6707022732243496,0.36880076566210146,0.6002186094072252,0.1710458178453052,0.9391236068941342,0.08928504258276698,160.0,0.0
resgat_margin,interpolation,0.03,0.9537878787878789,0.05653337710833066,0.600919319930475,0.1632107489953122,0.702418423144185,0.3097094641611144,0.5448437191453063,0.10921830114383094,0.9450656938779058,0.06731409101694848,240.0,0.0
resgat_margin,interpolation,0.05,0.9536363636363636,0.04528194502729037,0.5771787409379066,0.15997713652851864,0.8068173693292446,0.13845459666823376,0.513645190936013,0.10233849405760165,0.9477659784171554,0.046855170860790205,400.0,0.0
resgat_margin,interpolation,0.08,0.9474431818181818,0.03966579578318876,0.5226339931427375,0.12791961738987337,0.8149499491536555,0.10220354144900345,0.49466806983787437,0.12042850019474295,0.9401238879401203,0.036690083977471075,640.0,0.0
resgat_margin,interpolation,0.1,0.9395454545454546,0.03943853099790515,0.5003390391664173,0.11496513182860138,0.7982327392812838,0.10332869264217162,0.4859192170404642,0.10145456191805102,0.9311843419747596,0.03306634486800095,800.0,0.0
resgat_margin,interpolation,0.2,0.9073863636363636,0.04333086567857313,0.4893516867306783,0.09720242379153053,0.765981381595486,0.07904984900917422,0.4840091950148622,0.09093331071333305,0.8944972106777356,0.029726070149114662,1600.0,0.0
resgat_margin,interpolation,0.3,0.8696969696969696,0.0499823201065369,0.48929940147642487,0.0886992008448809,0.7145600860204578,0.05887560472102964,0.46882218082527966,0.07867490753339113,0.8607356257908628,0.03460479406232428,2400.0,0.0
resgat_margin,interpolation,0.4,0.8323011363636362,0.05063990381067627,0.49902910381603344,0.07454238193648825,0.6595050854878172,0.051044185123963554,0.46066781011006874,0.05138169270755417,0.8300960971003996,0.03363144540354287,3200.0,0.0
resgat_margin,interpolation,0.5,0.7949999999999999,0.053407864589402984,0.49987988801693833,0.04810681199062865,0.6144063402789282,0.053397640154165246,0.4534887773321019,0.04701466412639286,0.7998618157961542,0.037872674175082305,4000.0,0.0
