Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,window,epochs,hidden,train_time
0.975,0.6,0.8102893397534292,0.5973333333333334,0.9626666666666667,0,interpolation,sva_tcn_margin,0.01,80,31,8,96,35.83172655105591
0.94375,0.6642156862745098,0.780309943706487,0.6374419804022692,0.9232755286230014,0,interpolation,sva_tcn_margin,0.02,160,31,8,96,35.83172655105591
0.8833333333333333,0.6319944423392699,0.5716534530592514,0.5459048751455116,0.8638113100698586,0,interpolation,sva_tcn_margin,0.03,240,31,8,96,35.83172655105591
0.8425,0.6275252525252525,0.5208005969066956,0.43323404424321854,0.8241902418682235,0,interpolation,sva_tcn_margin,0.05,400,31,8,96,35.83172655105591
0.8453125,0.5568228821165178,0.556671046916243,0.4417509104259532,0.8306994947692228,0,interpolation,sva_tcn_margin,0.08,640,31,8,96,35.83172655105591
0.8325,0.5509203553805391,0.5341347966476739,0.4268510109816632,0.8209115173232263,0,interpolation,sva_tcn_margin,0.1,800,31,8,96,35.83172655105591
0.808125,0.6086632664836085,0.5335618944546048,0.491270100084332,0.8155355500793058,0,interpolation,sva_tcn_margin,0.2,1600,31,8,96,35.83172655105591
0.7975,0.529380806588788,0.557761253486579,0.43730839091248824,0.8118491430848549,0,interpolation,sva_tcn_margin,0.3,2400,31,8,96,35.83172655105591
0.785,0.5195776308478735,0.5661802821214166,0.42552841305279954,0.8025639252708759,0,interpolation,sva_tcn_margin,0.4,3200,31,8,96,35.83172655105591
0.759,0.5158348429772264,0.5436926923318812,0.4270907310416423,0.7790391521026397,0,interpolation,sva_tcn_margin,0.5,4000,31,8,96,35.83172655105591
0.659375,0.475050900514757,0.45975410042567144,0.43583411971633573,0.680177877530956,0,interpolation,sva_tcn_full,1.0,8000,31,8,96,35.83172655105591
0.7352941176470589,0.2733333333333334,0.4975142041694316,0.2141169572490386,0.6856719406682431,0,extrapolation,sva_tcn_margin,0.01,272,31,8,96,35.83172655105591
0.65625,0.23938223938223938,0.4728375053084987,0.17015183755905797,0.6105296865022202,0,extrapolation,sva_tcn_margin,0.02,544,31,8,96,35.83172655105591
0.616421568627451,0.21467391304347827,0.45582057945515836,0.14457325268817203,0.5739823819312672,0,extrapolation,sva_tcn_margin,0.03,816,31,8,96,35.83172655105591
0.6595588235294118,0.21498708010335915,0.4624118968250886,0.14131814276788504,0.6273534120771083,0,extrapolation,sva_tcn_margin,0.05,1360,31,8,96,35.83172655105591
0.6824448529411765,0.30516840882694546,0.47173879303566574,0.23605312440939472,0.6556186129353551,0,extrapolation,sva_tcn_margin,0.08,2176,31,8,96,35.83172655105591
0.6985294117647058,0.31031351243759875,0.48291353200504367,0.239664266956443,0.6677816192950286,0,extrapolation,sva_tcn_margin,0.1,2720,31,8,96,35.83172655105591
0.771875,0.264668646404049,0.5737915862713971,0.21696576860211755,0.7137910168145263,0,extrapolation,sva_tcn_margin,0.2,5440,31,8,96,35.83172655105591
0.794485294117647,0.29906932749996357,0.6233149022647119,0.26001303942531107,0.7330356607478236,0,extrapolation,sva_tcn_margin,0.3,8160,31,8,96,35.83172655105591
0.7980698529411765,0.28053347944288837,0.6320290675025696,0.2525852352634275,0.7383509436599606,0,extrapolation,sva_tcn_margin,0.4,10880,31,8,96,35.83172655105591
0.7858088235294117,0.2739110333550168,0.6124923154812278,0.25633219388115164,0.7265438428457791,0,extrapolation,sva_tcn_margin,0.5,13600,31,8,96,35.83172655105591
0.6638970588235295,0.25475967120621873,0.4547082174148325,0.2116167634021755,0.6191474917037024,0,extrapolation,sva_tcn_full,1.0,27200,31,8,96,35.83172655105591
1.0,1.0,1.0,1.0,1.0,1,interpolation,sva_tcn_margin,0.01,80,31,8,96,38.03524398803711
0.99375,0.75,0.958543082453462,0.7491525423728813,0.990635593220339,1,interpolation,sva_tcn_margin,0.02,160,31,8,96,38.03524398803711
0.9916666666666667,0.6,0.9456369496978091,0.5990950226244344,0.9875188536953243,1,interpolation,sva_tcn_margin,0.03,240,31,8,96,38.03524398803711
0.9725,0.5,0.8656029083888945,0.4976722532588454,0.9601745810055866,1,interpolation,sva_tcn_margin,0.05,400,31,8,96,38.03524398803711
0.9625,0.4928869148200003,0.8591194029862275,0.49226242021873695,0.9502416740835178,1,interpolation,sva_tcn_margin,0.08,640,31,8,96,38.03524398803711
0.95625,0.40312393417317655,0.8546008226726055,0.4010942391722891,0.9446528301886792,1,interpolation,sva_tcn_margin,0.1,800,31,8,96,38.03524398803711
0.911875,0.42939296183102027,0.7597113727200392,0.4246455200105327,0.9069482881510267,1,interpolation,sva_tcn_margin,0.2,1600,31,8,96,38.03524398803711
0.8716666666666667,0.44423388458788704,0.6894420819723476,0.4221942333547254,0.8617117833877398,1,interpolation,sva_tcn_margin,0.3,2400,31,8,96,38.03524398803711
0.8259375,0.41569620329337886,0.5995368591112408,0.41943197497668305,0.8196689249905055,1,interpolation,sva_tcn_margin,0.4,3200,31,8,96,38.03524398803711
0.7835,0.4161193076701907,0.5362722118409651,0.40827557070828707,0.7827918459307381,1,interpolation,sva_tcn_margin,0.5,4000,31,8,96,38.03524398803711
0.63275,0.39096168187812896,0.3709356862026524,0.3698182301111585,0.6561350928307508,1,interpolation,sva_tcn_full,1.0,8000,31,8,96,38.03524398803711
0.9632352941176471,0.5,0.36631216747757656,0.4966918714555766,0.950537918380963,1,extrapolation,sva_tcn_margin,0.01,272,31,8,96,38.03524398803711
0.9246323529411765,0.393939393939394,0.5224976639260414,0.3597777777777778,0.9133553921568627,1,extrapolation,sva_tcn_margin,0.02,544,31,8,96,38.03524398803711
0.8897058823529411,0.3907721890934232,0.5854868299972424,0.33966395648721387,0.8673022770522937,1,extrapolation,sva_tcn_margin,0.03,816,31,8,96,38.03524398803711
0.8404411764705882,0.28643949719824324,0.5879270615891318,0.24226395673390577,0.8065850317923119,1,extrapolation,sva_tcn_margin,0.05,1360,31,8,96,38.03524398803711
0.8363970588235294,0.2925336573375789,0.6260438175572173,0.24469746299256623,0.7919480756400096,1,extrapolation,sva_tcn_margin,0.08,2176,31,8,96,38.03524398803711
0.83125,0.2948801108801109,0.6418281102571188,0.2418405874583232,0.7808610201452891,1,extrapolation,sva_tcn_margin,0.1,2720,31,8,96,38.03524398803711
0.8402573529411764,0.2938718337688961,0.6845028724293478,0.2690204814948772,0.7866223698681624,1,extrapolation,sva_tcn_margin,0.2,5440,31,8,96,38.03524398803711
0.8427696078431373,0.29659747813805587,0.6886322396976001,0.29450574750024006,0.7936783821631869,1,extrapolation,sva_tcn_margin,0.3,8160,31,8,96,38.03524398803711
0.8271139705882353,0.3177964831851822,0.6636100926678442,0.30215820248212727,0.7795813727812776,1,extrapolation,sva_tcn_margin,0.4,10880,31,8,96,38.03524398803711
0.8028676470588235,0.31619391151913956,0.6274529824435965,0.2896762232630754,0.7552690094339758,1,extrapolation,sva_tcn_margin,0.5,13600,31,8,96,38.03524398803711
0.670514705882353,0.2792988251197007,0.476212716165779,0.23674802093601546,0.6438892484802861,1,extrapolation,sva_tcn_full,1.0,27200,31,8,96,38.03524398803711
0.9875,0.6666666666666666,0.9204534563570674,0.6643990929705216,0.9812925170068028,2,interpolation,sva_tcn_margin,0.01,80,31,8,96,38.48965239524841
0.99375,0.6666666666666666,0.9505724765379044,0.6655518394648829,0.9906354515050166,2,interpolation,sva_tcn_margin,0.02,160,31,8,96,38.48965239524841
0.975,0.5416666666666666,0.8135276607209524,0.509992542878449,0.969903057419836,2,interpolation,sva_tcn_margin,0.03,240,31,8,96,38.48965239524841
0.9475,0.5130793306849645,0.7451946963535394,0.5322272398008724,0.9473792827088761,2,interpolation,sva_tcn_margin,0.05,400,31,8,96,38.48965239524841
0.93125,0.5058904891070352,0.7156717540050789,0.44851290641752267,0.9241327094801441,2,interpolation,sva_tcn_margin,0.08,640,31,8,96,38.48965239524841
0.90125,0.5068686699121482,0.6500174164222883,0.4408262134285152,0.8852181136877829,2,interpolation,sva_tcn_margin,0.1,800,31,8,96,38.48965239524841
0.84,0.5374932738719922,0.5974905465916217,0.4870784135507677,0.827585186275551,2,interpolation,sva_tcn_margin,0.2,1600,31,8,96,38.48965239524841
0.7954166666666667,0.5680908796073487,0.548836406764686,0.5038974920407159,0.7965545512762032,2,interpolation,sva_tcn_margin,0.3,2400,31,8,96,38.48965239524841
0.7734375,0.5715528838146086,0.5420969361160058,0.46052750444072194,0.7815526529730262,2,interpolation,sva_tcn_margin,0.4,3200,31,8,96,38.48965239524841
0.7415,0.5703878129566112,0.5109441112766473,0.46391876890077344,0.755958736440721,2,interpolation,sva_tcn_margin,0.5,4000,31,8,96,38.48965239524841
0.60875,0.4142432870294658,0.36512235850114216,0.39949356787655077,0.6422908703529824,2,interpolation,sva_tcn_full,1.0,8000,31,8,96,38.48965239524841
0.9338235294117647,0.3246753246753246,0.5820038940419767,0.32339402826999064,0.9145721162716584,2,extrapolation,sva_tcn_margin,0.01,272,31,8,96,38.48965239524841
0.7867647058823529,0.40540860143529706,0.580761965441936,0.338264630021539,0.733439183107041,2,extrapolation,sva_tcn_margin,0.02,544,31,8,96,38.48965239524841
0.7549019607843137,0.2925046458806525,0.6013983375790293,0.24708629962337905,0.6833307493862703,2,extrapolation,sva_tcn_margin,0.03,816,31,8,96,38.48965239524841
0.8036764705882353,0.2745074563202536,0.694103654126087,0.24397038413012198,0.7350573385839796,2,extrapolation,sva_tcn_margin,0.05,1360,31,8,96,38.48965239524841
0.8069852941176471,0.27630993691904604,0.6985359183111975,0.24161676456245995,0.741047578524997,2,extrapolation,sva_tcn_margin,0.08,2176,31,8,96,38.48965239524841
