method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
serial_ensemble_full,extrapolation,1.0,0.6714438502673796,0.03270438334230217,0.2901815950950775,0.01776429650696881,0.4858684873785358,0.03559393426967496,0.23450171711430248,0.017504048372592226,0.6454069086435434,0.02307242578020383,27200.0,0.0
serial_ensemble_full,interpolation,1.0,0.655,0.03966984843681661,0.4437838826587448,0.03578510334235153,0.4331717359229231,0.04346746322223635,0.3932094644731874,0.052299388896637225,0.6726965423390681,0.034948510961932154,8000.0,0.0
serial_ensemble_margin,extrapolation,0.01,0.8295454545454546,0.18455935615748612,0.430666025392741,0.20457647758241432,0.3806444226601144,0.3051174471920528,0.3920086175010758,0.19545987986713448,0.794243097218932,0.2054663686742739,272.0,0.0
serial_ensemble_margin,extrapolation,0.02,0.790274064171123,0.18688526415467577,0.3169462405391746,0.106974421824278,0.4203435141144915,0.24326590717362523,0.2670702967016894,0.09129694371490875,0.7459251819021593,0.22327331278123208,544.0,0.0
serial_ensemble_margin,extrapolation,0.03,0.796457219251337,0.17334640439984064,0.3123346298241501,0.0835688008613975,0.5242687938657888,0.15974573472049827,0.26174419496427226,0.06959358915079022,0.750250796876728,0.21345016960243415,816.0,0.0
serial_ensemble_margin,extrapolation,0.05,0.8067513368983957,0.14470275066173427,0.3114299635787146,0.0716458317553035,0.570486381030226,0.15570625386926348,0.27180759081831857,0.06784992208444654,0.754636070319743,0.18137368480320812,1360.0,0.0
serial_ensemble_margin,extrapolation,0.08,0.8211898395721925,0.11000487781720845,0.3286752586940413,0.07288507623903043,0.6085950662494285,0.12410955120929877,0.29499179596530584,0.07602152598955962,0.7681750497106534,0.14113943252705513,2176.0,0.0
serial_ensemble_margin,extrapolation,0.1,0.8300133689839573,0.09533638665276911,0.32546275891132903,0.06532949835007054,0.6324683118960553,0.1085424037320603,0.2923918132093824,0.0657086807330784,0.7790726185529273,0.1220476497803213,2720.0,0.0
serial_ensemble_margin,extrapolation,0.2,0.8431651069518717,0.06073190119810351,0.31693559606495525,0.04686069966594835,0.68004754167098,0.06283809840591918,0.283225100877042,0.040993685992332635,0.7996286842577198,0.07608071769464486,5440.0,0.0
serial_ensemble_margin,extrapolation,0.3,0.8385695187165776,0.04920537993690928,0.31833893595726437,0.04806442106431505,0.6842768457475867,0.04878849201161157,0.28404312954892713,0.04925737789382964,0.7982447567312029,0.05754906764737676,8160.0,0.0
serial_ensemble_margin,extrapolation,0.4,0.8242229278074866,0.04257916763541131,0.3234789841406251,0.04553493187425504,0.6696951354526872,0.043685032554245704,0.28410809089081496,0.046675448013749885,0.7855258587178177,0.04514134145581288,10880.0,0.0
serial_ensemble_margin,extrapolation,0.5,0.8065307486631016,0.04230003101023094,0.3158998519440495,0.03955750466007436,0.6485467894677047,0.04330922821772641,0.2735326761463969,0.03600172123871778,0.7690273131225763,0.04184686809247653,13600.0,0.0
serial_ensemble_margin,interpolation,0.01,0.9261363636363636,0.0613531135758777,0.6054235430162103,0.15085674459670168,0.5097348077370832,0.35281664749148567,0.5403527523677761,0.14524499163986604,0.9164332186912625,0.07657469545548597,80.0,0.0
serial_ensemble_margin,interpolation,0.02,0.9363636363636364,0.04000177552877554,0.6117080397800719,0.14547003497429012,0.5486641842791918,0.30557428431073924,0.5788396047700681,0.1465392031632128,0.929697171389121,0.04634443466686201,160.0,0.0
serial_ensemble_margin,interpolation,0.03,0.940530303030303,0.03922384607620858,0.6255211439769383,0.1573921124986211,0.6530433300954368,0.2364995545067456,0.6067419687101586,0.16790056333559844,0.9338229413676036,0.04046024293488767,240.0,0.0
serial_ensemble_margin,interpolation,0.05,0.9397727272727273,0.03548687337337824,0.6032247308777474,0.14721660438121428,0.7025012724412484,0.18557584991799964,0.5912812551456912,0.17458965814425023,0.9303204664995222,0.03610870550965606,400.0,0.0
serial_ensemble_margin,interpolation,0.08,0.9322443181818181,0.03710253375934905,0.5607742270483475,0.14124045420966017,0.7101621096813022,0.16494062433932652,0.5438451753499022,0.16125054862254612,0.9210322045494287,0.03769512590636643,640.0,0.0
serial_ensemble_margin,interpolation,0.1,0.9264772727272728,0.03519507326058836,0.5675698461141829,0.12759990076340907,0.7280025339390711,0.1140123469576282,0.5624845713398327,0.13192505143976258,0.9160482048720091,0.035942249868847434,800.0,0.0
serial_ensemble_margin,interpolation,0.2,0.9018181818181819,0.028569343470994157,0.5641436586844939,0.10955275407493108,0.7276660259273466,0.05820106031809699,0.5529215007088157,0.1094245723212794,0.8927634422494997,0.025198935919903947,1600.0,0.0
serial_ensemble_margin,interpolation,0.3,0.8710984848484848,0.035590881677556946,0.5338781895457675,0.05520368024075611,0.6927258263755224,0.0533861319915169,0.5165166960794275,0.07044493159474186,0.8664498554238672,0.02518328486592964,2400.0,0.0
serial_ensemble_margin,interpolation,0.4,0.8398295454545455,0.03900955502851483,0.5239335606970127,0.06468917705845564,0.6510202377894162,0.058577057814923394,0.502442233591145,0.07721332458766383,0.8396817893478432,0.027571597135268747,3200.0,0.0
serial_ensemble_margin,interpolation,0.5,0.8105454545454546,0.04219683314269837,0.5181338512781062,0.06022780702601093,0.6161491739776044,0.057272160808491374,0.48640098293365663,0.06748251709859489,0.8133195013896234,0.032041361649862495,4000.0,0.0
