Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.9650735294117647,0.3972648226507948,0.7959951457558513,0.40840868160119925,0.9497863579512232,1,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.7103118896484375
0.9470588235294117,0.3534979769572319,0.7555792972021277,0.34805754456987614,0.9252831151414516,1,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.7103118896484375
0.9213235294117647,0.3120594516821588,0.7203800236058564,0.30062143365996374,0.8910231571661317,1,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.7103118896484375
0.89125,0.28273550156654603,0.6780137995567822,0.2741283595387117,0.8517571576228725,1,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.7103118896484375
0.6838970588235294,0.2219806620933913,0.463677095854147,0.20412098841102677,0.6293320979534429,1,extrapolation,meta_information_tensor_full,1.0,27200,77,5.7103118896484375
0.975,0.6,0.7025884807256718,0.5974025974025974,0.9626623376623377,2,interpolation,meta_information_tensor_margin,0.01,80,77,5.530185222625732
0.98125,0.5,0.7515257918772292,0.49838187702265374,0.9719660194174757,2,interpolation,meta_information_tensor_margin,0.02,160,77,5.530185222625732
0.975,0.5,0.702071069697174,0.4978354978354978,0.9626623376623377,2,interpolation,meta_information_tensor_margin,0.03,240,77,5.530185222625732
0.9775,0.5,0.7848279668131333,0.4980289093298292,0.9663830486202365,2,interpolation,meta_information_tensor_margin,0.05,400,77,5.530185222625732
0.9703125,0.5,0.7839824993246134,0.4973544973544974,0.9557043650793651,2,interpolation,meta_information_tensor_margin,0.08,640,77,5.530185222625732
0.95875,0.42857142857142855,0.7343147967182508,0.4253968253968254,0.9385833333333333,2,interpolation,meta_information_tensor_margin,0.1,800,77,5.530185222625732
0.956875,0.42857142857142855,0.7588713053364399,0.45695209915080176,0.9365149036455369,2,interpolation,meta_information_tensor_margin,0.2,1600,77,5.530185222625732
0.9429166666666666,0.4431782865430436,0.7504444818475683,0.47190234823570243,0.9175274705916121,2,interpolation,meta_information_tensor_margin,0.3,2400,77,5.530185222625732
0.9184375,0.3944216702837392,0.7111061995974667,0.42405379957801553,0.8831415234995155,2,interpolation,meta_information_tensor_margin,0.4,3200,77,5.530185222625732
0.89625,0.37544817259392343,0.6860418977576261,0.41251398098566744,0.8552489204007284,2,interpolation,meta_information_tensor_margin,0.5,4000,77,5.530185222625732
0.709125,0.3584423958141669,0.44324597607254806,0.3953818094320275,0.6967048828236347,2,interpolation,meta_information_tensor_full,1.0,8000,77,5.530185222625732
0.9522058823529411,0.8,0.6866456819555029,0.7948717948717949,0.9289215686274509,2,extrapolation,meta_information_tensor_margin,0.01,272,77,5.530185222625732
0.9669117647058824,0.7904761904761906,0.7971566107618867,0.7830364685371245,0.9515691393475988,2,extrapolation,meta_information_tensor_margin,0.02,544,77,5.530185222625732
0.9742647058823529,0.6597765862377122,0.8303397747135834,0.6243231067261341,0.9628911829632516,2,extrapolation,meta_information_tensor_margin,0.03,816,77,5.530185222625732
0.975735294117647,0.6547704845326533,0.839286033368764,0.6304354826223665,0.9656178809336333,2,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.530185222625732
0.9733455882352942,0.6507037717519851,0.8373334849440563,0.6287881995204997,0.9618319973252658,2,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.530185222625732
0.9705882352941176,0.6472600166759435,0.8313126367736088,0.6252733577414308,0.9579572242407013,2,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.530185222625732
0.9584558823529412,0.41871609484174926,0.7995901279557621,0.39723932301738213,0.9408182502893192,2,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.530185222625732
0.9417892156862745,0.3756052743681803,0.7763446464488336,0.3522937785132507,0.9184795654513984,2,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.530185222625732
0.9270220588235294,0.3384696675670397,0.7665366894907845,0.3169811965904254,0.8990007161147562,2,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.530185222625732
0.9016176470588235,0.33243492673819436,0.727388707291965,0.30363422281172875,0.8655485528942337,2,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.530185222625732
0.6999264705882353,0.23620249067797994,0.49282047906750037,0.22344994111109184,0.6497483994602811,2,extrapolation,meta_information_tensor_full,1.0,27200,77,5.530185222625732
1.0,1.0,0.0,1.0,1.0,3,interpolation,meta_information_tensor_margin,0.01,80,77,5.460677623748779
0.9875,0.6,0.704872630953641,0.5987261146496815,0.9812898089171975,3,interpolation,meta_information_tensor_margin,0.02,160,77,5.460677623748779
