method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
gcn_like_margin,external,0.01,0.7155788312135061,0.23334579406872352,0.4115874655647383,0.12885350428535725,0.1452898286617255,0.2511578803128954,0.3542652374240832,0.1738515130753509,0.6373046424807046,0.2552471571133072,18.0,2.4083189157584592
gcn_like_margin,external,0.03,0.7343765049533274,0.2117424179987992,0.3250892037255673,0.13218561464550327,0.20579346249971558,0.2711959330232657,0.28855574017010954,0.15241102160068923,0.6563151714980588,0.2257618914648858,53.63636363636363,7.103136311133657
gcn_like_margin,external,0.05,0.740144726944845,0.20243230710303292,0.3420863810518983,0.1256449487334127,0.25870040916639964,0.27770334666799457,0.3075152171840994,0.1469845439119351,0.6626409014427415,0.2194035435856038,89.63636363636364,11.655665809148163
gcn_like_margin,external,0.08,0.7244891184158856,0.19893117869357224,0.343208018861949,0.07392850748190828,0.3528808188451059,0.26975664647964603,0.30773551266566695,0.1111423017092143,0.645673165946476,0.2130890845399772,143.45454545454547,18.570749238324424
gcn_like_margin,external,0.1,0.7034350088976657,0.18611124241767205,0.3352354342758793,0.06704142313034639,0.34989766798152666,0.26415652301981174,0.2950445902312447,0.1015861989113475,0.6207961987330883,0.2015416673450984,179.27272727272728,23.362752017221386
gcn_like_margin,external,0.2,0.6472844797535502,0.172772261789301,0.3150427278564433,0.06655342720165891,0.3402551471229689,0.2560767823535985,0.26431427498486443,0.08929720521778482,0.5508696565343143,0.18373316144478463,358.6363636363636,46.76167817192349
gcn_like_margin,external,0.4,0.5893412369509328,0.17554352394963466,0.2905859553382471,0.07405289935292164,0.28829591638613317,0.2372790862090755,0.2360160826179495,0.09009823135431728,0.4907396977373449,0.17931225611572293,717.4545454545455,93.36526510042547
gcn_like_margin,external,1.0,0.4356483688454095,0.13532375209343647,0.2698995532145423,0.05297112584752959,0.19529537966998864,0.11582388898511035,0.19630679142523177,0.06965284242755407,0.35066762018238573,0.12627993553040834,1793.3636363636363,233.65541839523974
stnet_like_margin,external,0.01,0.8020050125313283,0.17769793839000247,0.6472000222000222,0.18629600640498825,0.5820433343249787,0.29818508745283046,0.6249217592816771,0.22408156659316578,0.7704543047176187,0.1785405016755807,18.0,2.4083189157584592
stnet_like_margin,external,0.03,0.82677257207953,0.17708595545284445,0.6087591553091468,0.21549671513520471,0.7113674821006362,0.22891397571574199,0.5639238857755523,0.2501374531863016,0.8188854792170589,0.1639905330426697,53.63636363636363,7.103136311133657
stnet_like_margin,external,0.05,0.8269783561836075,0.18487108569561148,0.5363498192139482,0.128634084574777,0.7183717740701276,0.23859680276461093,0.484322886711343,0.1584777603240639,0.8180004968689389,0.1706566315582822,89.63636363636364,11.655665809148163
stnet_like_margin,external,0.08,0.844892873919789,0.1743665233350206,0.49621002962203187,0.10723615424199906,0.7461284312934976,0.21798376180744874,0.45816104668163826,0.12432489868048643,0.8349945201913126,0.15989298080695155,143.45454545454547,18.570749238324424
stnet_like_margin,external,0.1,0.8439028903934566,0.15786758565597514,0.4881541121138589,0.08885768194049547,0.7398974952870919,0.19713045395046053,0.4467116489084773,0.10122423846687988,0.8287127429210116,0.14436161952974183,179.27272727272728,23.362752017221386
stnet_like_margin,external,0.2,0.8440950093214504,0.10516019835536933,0.4726106887629429,0.0568022432525729,0.7217441827405394,0.13892553420640857,0.4208304329978356,0.054747853878242915,0.8193773289800084,0.09627185783479528,358.6363636363636,46.76167817192349
stnet_like_margin,external,0.4,0.8228621642268493,0.06335394290045339,0.4770122456209242,0.05372031680579877,0.6733247975385063,0.09719190507862402,0.4211751406020179,0.05490671737367786,0.780840703973,0.059839585688952736,717.4545454545455,93.36526510042547
stnet_like_margin,external,1.0,0.6109341749280749,0.03762688103291309,0.5316127591332109,0.04394213864010283,0.43300324349680536,0.04514817787195404,0.47533729443931705,0.03925541998733096,0.6040705391990282,0.035252916650529376,1793.3636363636363,233.65541839523974
