Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,window,epochs,hidden,train_time
0.9412449098312973,0.7027005502044795,0.8409437733450935,0.7137040930593962,0.9336459762936448,0,interpolation,ssdra_margin,0.01,1719,31,8,96,44.503639221191406
0.9403723094822571,0.703912639576895,0.8320296342058705,0.7132449546888049,0.9303560544006271,0,interpolation,ssdra_margin,0.02,3438,31,8,96,44.503639221191406
0.9363971301144076,0.7056605594691033,0.8209377028008467,0.7104220021000387,0.9235970867792687,0,interpolation,ssdra_margin,0.03,5157,31,8,96,44.503639221191406
0.9256544502617801,0.46832834997101314,0.7915246492790908,0.4703982786369181,0.9087819729717073,0,interpolation,ssdra_margin,0.05,8595,31,8,96,44.503639221191406
0.9197207678883071,0.4001955791869655,0.7662560098070784,0.40247438082839515,0.8995322485640735,0,interpolation,ssdra_margin,0.08,13752,31,8,96,44.503639221191406
0.9199534613147179,0.5491948040172916,0.7652027152503323,0.5924559054518603,0.9003240374553544,0,interpolation,ssdra_margin,0.1,17190,31,8,96,44.503639221191406
0.8848458406050029,0.48206308402350506,0.702100309418299,0.5171527524102786,0.8752857253657541,0,interpolation,ssdra_margin,0.2,34380,31,8,96,44.503639221191406
0.8443474888501067,0.5225433217683948,0.6519608688803837,0.5483910844309255,0.8370688050629835,0,interpolation,ssdra_margin,0.3,51570,31,8,96,44.503639221191406
0.8027923211169284,0.5055561199744605,0.5967515279607396,0.52258033388794,0.7936519715276676,0,interpolation,ssdra_margin,0.4,68760,31,8,96,44.503639221191406
0.7641186736474694,0.49643442979988683,0.5467948254872484,0.5063432686262228,0.7545594616065365,0,interpolation,ssdra_margin,0.5,85950,31,8,96,44.503639221191406
0.6131681976044072,0.42275551946548445,0.37483358532515065,0.41235106893110346,0.6049927857871529,0,interpolation,ssdra_full,1.0,171899,31,8,96,44.503639221191406
0.9297423887587822,0.2809740721108843,0.8435616348175726,0.2744388458865738,0.9001953396051949,0,extrapolation,ssdra_margin,0.01,3843,31,8,96,44.503639221191406
