method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
multimodel_fusion_full,extrapolation,1.0,0.6732720588235295,0.017351017154054016,0.28686406778312273,0.021939556541288437,0.4853928961219925,0.022788794566982896,0.23037625450020113,0.018030862559706283,0.6463620725068713,0.015248504055713263,27200.0,0.0
multimodel_fusion_full,interpolation,1.0,0.6387272727272727,0.04018888287596688,0.41996596648333406,0.04183731308381961,0.4081064104797878,0.045481028431621356,0.3742665566820747,0.044912275244832205,0.65897648913911,0.0364739289559844,8000.0,0.0
multimodel_fusion_margin,extrapolation,0.01,0.8238636363636364,0.20852722444415234,0.5434265161369953,0.2538908399795376,0.4140012333807663,0.3389238787944668,0.4951121331401936,0.27202608558556507,0.797616401822939,0.2353378782881752,272.0,0.0
multimodel_fusion_margin,extrapolation,0.02,0.8390708556149733,0.1311097754508774,0.4294075935806743,0.11754197176681351,0.5492199625888827,0.20536583056369442,0.3768284561831592,0.1340994503114633,0.8055781292749284,0.1554817340345623,544.0,0.0
multimodel_fusion_margin,extrapolation,0.03,0.8453654188948306,0.09489096203997796,0.39226277622774464,0.12160053310527531,0.5658306158533758,0.20338475845885307,0.32942710873497244,0.1108417465758856,0.8097065445414998,0.11520928835718573,816.0,0.0
multimodel_fusion_margin,extrapolation,0.05,0.8503342245989305,0.0777260931020899,0.3641869885927671,0.08514629071668346,0.6274053547857408,0.09602458624261753,0.31456513337897596,0.07771689898302449,0.8134969533986975,0.09262519556093103,1360.0,0.0
multimodel_fusion_margin,extrapolation,0.08,0.8600852272727273,0.06898875373820136,0.35026574973475194,0.06003134218219878,0.671399689123258,0.06414206067153512,0.30626423385292373,0.04801072275269277,0.8235181722632923,0.08178449137557307,2176.0,0.0
multimodel_fusion_margin,extrapolation,0.1,0.8621657754010695,0.06287849376361122,0.3409607527293928,0.056525217171311225,0.6841202851135559,0.05443106819046887,0.3010329332826824,0.047214236043323664,0.8256779785002163,0.07626266175934367,2720.0,0.0
multimodel_fusion_margin,extrapolation,0.2,0.865909090909091,0.04252830858964122,0.3260155865409852,0.05038269646547158,0.7047498477933082,0.04792617707277596,0.2927265880164232,0.04156773286722827,0.8314868097889314,0.05041672836177921,5440.0,0.0
multimodel_fusion_margin,extrapolation,0.3,0.8539438502673796,0.03693847081982802,0.31419842058755004,0.05678938655335578,0.6973207255176849,0.030514035407334564,0.28212260690238466,0.042864127719941074,0.8196120399724912,0.04246769314649405,8160.0,0.0
multimodel_fusion_margin,extrapolation,0.4,0.8375083556149733,0.0333795502876894,0.31866749953455575,0.05610672494128523,0.6777506770536986,0.02817727196170797,0.281698427734221,0.04218527021061922,0.8030102891709837,0.037667548549517794,10880.0,0.0
multimodel_fusion_margin,extrapolation,0.5,0.818475935828877,0.030294137116446646,0.3174799347013402,0.05344290002578907,0.6525833696555228,0.02881723014941826,0.27692291435631594,0.04174081447069923,0.7836444448438772,0.03286460460408386,13600.0,0.0
multimodel_fusion_margin,interpolation,0.01,0.9568181818181819,0.0430710301288887,0.6723806776083845,0.19311674621299127,0.7470354358921486,0.27454169843424164,0.654664738959547,0.2032143868950808,0.9450867504695112,0.0535389443033866,80.0,0.0
multimodel_fusion_margin,interpolation,0.02,0.9522727272727273,0.03298587852124275,0.614049337775219,0.18782634235898077,0.7396882777453434,0.26050301131032677,0.5659798379646634,0.1478963118149712,0.9408004819614301,0.038754150250671554,160.0,0.0
multimodel_fusion_margin,interpolation,0.03,0.9488636363636366,0.02236773695673422,0.5433558029708626,0.1444853516459696,0.743240672016555,0.24851175385113272,0.5429263184781838,0.1588106441376079,0.9359699168232368,0.027782432937407203,240.0,0.0
multimodel_fusion_margin,interpolation,0.05,0.9420454545454546,0.024052499397624494,0.5509584298722474,0.12895562909588681,0.76746050582281,0.14058999272527503,0.5430690670995268,0.12346087036722028,0.9292019506386088,0.026261619433953012,400.0,0.0
multimodel_fusion_margin,interpolation,0.08,0.9268465909090909,0.03415282020332887,0.5411920155548385,0.1253587091488765,0.7483404569328872,0.1178281575868287,0.5145840451322748,0.09116933914153398,0.9145408937103856,0.029875031980258315,640.0,0.0
multimodel_fusion_margin,interpolation,0.1,0.922159090909091,0.035860366828727605,0.5264267581638727,0.12961166527913126,0.7478028762569191,0.0984772666941091,0.5019509969302708,0.09969516582016354,0.9105287154420274,0.029608901896249477,800.0,0.0
multimodel_fusion_margin,interpolation,0.2,0.8946022727272727,0.046931027122983186,0.5497657546104108,0.129532796619069,0.7220111660176685,0.07060495150669945,0.5292156704846094,0.11734052578349209,0.8833325484304407,0.034586906240014426,1600.0,0.0
multimodel_fusion_margin,interpolation,0.3,0.8651136363636364,0.045768549256122414,0.5136004371211044,0.12198381230977676,0.6818595603150581,0.0592197308011,0.4916340930609962,0.11671389906772701,0.8549431256501735,0.0373267983476502,2400.0,0.0
multimodel_fusion_margin,interpolation,0.4,0.8290056818181818,0.04618382473998488,0.5063173216802043,0.12067247634770033,0.630201916882432,0.055018750280667314,0.4822147328558163,0.11530314219767471,0.8239829183362858,0.03898360062809037,3200.0,0.0
multimodel_fusion_margin,interpolation,0.5,0.7920227272727274,0.04883204052482531,0.48788180172582524,0.09930959737861436,0.5829285805837677,0.058478432814849296,0.4514070538930699,0.08561533060661952,0.7935502555443038,0.043115380025620514,4000.0,0.0
