method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
adaboost_transformer_full,extrapolation,1.0,0.691764705882353,0.011471849006881028,0.2609774033275753,0.016729576571679134,0.48858277225468494,0.020476461695284547,0.23542438720483208,0.010228712011734852,0.6521182027748179,0.013715904989182005,27200.0,0.0
adaboost_transformer_full,interpolation,1.0,0.6609772727272727,0.04185200182569744,0.3659254242994319,0.022533209413772376,0.40342105680478857,0.03822417471153861,0.3750009754853554,0.032275809562838785,0.6644964365032903,0.03722250977568566,8000.0,0.0
adaboost_transformer_margin,extrapolation,0.01,0.9034090909090909,0.12464364113693453,0.4334074440052701,0.17532767812249597,0.3292704761855236,0.27228965237610747,0.41917810601487715,0.1985221457945036,0.8817193338134568,0.1440668850729866,272.0,0.0
adaboost_transformer_margin,extrapolation,0.02,0.8664772727272727,0.08648021939251797,0.361570481359266,0.12429721212613562,0.5165081342643147,0.14449136293942638,0.3443104738661781,0.1040098252001222,0.8429689994783679,0.09972337922185857,544.0,0.0
adaboost_transformer_margin,extrapolation,0.03,0.86352495543672,0.06812286649656268,0.35233795895335934,0.08625239918418572,0.54169154307713,0.13172420572583537,0.3152602683497976,0.08825122077733219,0.8340639686552646,0.07935966810765782,816.0,0.0
adaboost_transformer_margin,extrapolation,0.05,0.8657754010695187,0.05315048863038156,0.3271314656982318,0.07104260874543165,0.5809864157033773,0.11229743970811147,0.28280914623947323,0.0732074522892882,0.8318542902930468,0.06173313577074196,1360.0,0.0
adaboost_transformer_margin,extrapolation,0.08,0.8765457887700535,0.03798540589768985,0.3139895044309529,0.06541894120878565,0.6170374108265105,0.09797770346887853,0.2709695655703911,0.06671207524674572,0.8405776617315869,0.04532601711906188,2176.0,0.0
adaboost_transformer_margin,extrapolation,0.1,0.8775066844919786,0.032948158637421995,0.3261000320678058,0.05542411505930256,0.6307175703193122,0.08325350087036489,0.2859698248310107,0.05626099615686725,0.8397705108238039,0.041731678676781965,2720.0,0.0
adaboost_transformer_margin,extrapolation,0.2,0.8747660427807488,0.021723724787020504,0.30273316299618924,0.04601136497174894,0.6759179601360784,0.05645337652727798,0.2797841631179503,0.04716394767394372,0.837091067082222,0.027784525470469144,5440.0,0.0
adaboost_transformer_margin,extrapolation,0.3,0.8661430481283422,0.0186997187941042,0.30566829035307264,0.04520169620430479,0.6817420884055342,0.0494183068809702,0.28220343557148486,0.043719710691188296,0.8279865899147708,0.024079811713970126,8160.0,0.0
adaboost_transformer_margin,extrapolation,0.4,0.8526737967914438,0.015722954986346366,0.3047821753198772,0.03177317148475911,0.6705276939777868,0.038560879311235585,0.28168208587363336,0.02804066302258629,0.812778028607816,0.021646835704817347,10880.0,0.0
adaboost_transformer_margin,extrapolation,0.5,0.8354144385026738,0.012615953228865247,0.2956294547847516,0.026216150957138057,0.6516852025330587,0.03060616036466047,0.26950084323242823,0.028382019606109223,0.7934834042877564,0.01796588058838715,13600.0,0.0
adaboost_transformer_margin,interpolation,0.01,0.95,0.0718070330817254,0.8013758974285291,0.20198593852706945,0.6326337600144964,0.3692265306557357,0.7778846244489324,0.2296246863168904,0.9399233914430624,0.0815756224679592,80.0,0.0
adaboost_transformer_margin,interpolation,0.02,0.9386363636363636,0.07293073457366615,0.626136053380873,0.20337385899080448,0.5983574662486518,0.2864583407869674,0.5902784574850278,0.21501717285235233,0.9279547406226741,0.0750664862273162,160.0,0.0
adaboost_transformer_margin,interpolation,0.03,0.9359848484848485,0.06864949034954679,0.5668996290201834,0.16444333610388912,0.6947866042095215,0.18871184461460352,0.5405092544409762,0.1922862667744297,0.9248426051366025,0.06828754112634548,240.0,0.0
adaboost_transformer_margin,interpolation,0.05,0.9306818181818183,0.06877582159715458,0.5195045146172613,0.13452185753208235,0.682047626246633,0.174233733312458,0.5005461635918848,0.1447716146904856,0.9183765054480442,0.06849033359525082,400.0,0.0
adaboost_transformer_margin,interpolation,0.08,0.921590909090909,0.06988347647399142,0.4799515825408083,0.11727399743350848,0.6811377170586782,0.1583580808072251,0.4661725051874249,0.1295497220160615,0.9069210966084217,0.07077650702730807,640.0,0.0
adaboost_transformer_margin,interpolation,0.1,0.9160227272727273,0.06972449843360784,0.4608087121886193,0.12359808406495272,0.680620946665116,0.15269093099400136,0.44196404233022374,0.1285886912586175,0.9013941463374305,0.0704388584019495,800.0,0.0
adaboost_transformer_margin,interpolation,0.2,0.8891477272727273,0.06030474220008065,0.45609332963044236,0.09877639387649628,0.6488741652474508,0.12398383438036692,0.46465594205896216,0.09871235697069762,0.8760998653453629,0.05622716259528146,1600.0,0.0
adaboost_transformer_margin,interpolation,0.3,0.8599242424242424,0.05979212200227853,0.45113930075035164,0.09588171343807358,0.6190558370585442,0.09834097043374546,0.46891918004737454,0.09420356976070031,0.8467846226098531,0.05278659762523159,2400.0,0.0
adaboost_transformer_margin,interpolation,0.4,0.8315340909090909,0.056514042527861234,0.4297984800139822,0.06473284823628955,0.5870870701058135,0.07561921287933301,0.44220197751393536,0.06427937381729582,0.8183345281888408,0.04692655340054165,3200.0,0.0
adaboost_transformer_margin,interpolation,0.5,0.8036363636363636,0.05708210792756821,0.41225900222658685,0.05115860923614743,0.5572326961916264,0.06505213933151438,0.4305074373374562,0.053231370572488494,0.7915953457634696,0.04811983085466338,4000.0,0.0
