method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
ssdra_full,extrapolation,1.0,0.6665893988198834,0.022260244046931343,0.2703571531510372,0.0213157317568031,0.4471910137194033,0.029064507458308072,0.2377923194801344,0.016619412696267863,0.6464104586061203,0.017029177321866564,384338.0,0.0
ssdra_full,interpolation,1.0,0.6323657344255382,0.04156261837617936,0.4383289106089905,0.04695987229285686,0.38636477320098117,0.04825245720500327,0.3839761635582846,0.030528051012087616,0.6515146028444017,0.04111229069208274,124784.18181818182,27974.89188117868
ssdra_margin,extrapolation,0.01,0.630638942114352,0.31413331880103695,0.3448599484994157,0.08027039668849394,0.6029660221193013,0.24377741458894336,0.2736769842273694,0.0730177123788881,0.5698852715760344,0.3372322883389451,3843.0,0.0
ssdra_margin,extrapolation,0.02,0.7016450441713874,0.18883591961833274,0.33526519292838514,0.0733287714529816,0.634303929715276,0.15545568535032547,0.2803879409418397,0.09161997693974894,0.6343382913230716,0.21845851311757156,7687.0,0.0
ssdra_margin,extrapolation,0.03,0.7549791058897738,0.13554387477391408,0.3237109035067469,0.06586471118949146,0.6611685477823088,0.12465670079260055,0.2771744240757464,0.07035863559677964,0.6914351542738337,0.16364117003855122,11530.0,0.0
ssdra_margin,extrapolation,0.05,0.8048650106203314,0.09566233454888269,0.31359758913131014,0.06158504943999254,0.6894979504651366,0.10240232829679335,0.2776994971902307,0.07065398099301298,0.7480098510072231,0.11966564194243295,19217.0,0.0
ssdra_margin,extrapolation,0.08,0.8253547278818036,0.07356950139232411,0.31983812643330295,0.07047932332808324,0.6913822142367206,0.0920191775877697,0.28629830005138907,0.0719090286444063,0.7720790460541654,0.09260732672253925,30747.0,0.0
ssdra_margin,extrapolation,0.1,0.8323903551306372,0.06742684641548995,0.31899706335138395,0.050390410583479074,0.6915160317542999,0.08622873845201152,0.2859516718678199,0.05105910864162066,0.7810587637099465,0.08392957051084612,38434.0,0.0
ssdra_margin,extrapolation,0.2,0.8472055992090337,0.04293107546689392,0.3058095041864669,0.04137315669825712,0.6893539372462766,0.06619745763537534,0.27914968192099704,0.03870628492949147,0.7995754111111565,0.05206593875368526,76868.0,0.0
ssdra_margin,extrapolation,0.3,0.8438986967707447,0.03242910645779341,0.3039422395947846,0.04380969112219698,0.6794302587607748,0.05264257708476834,0.2762131766563678,0.03757394504228688,0.7981881214640792,0.03658594689985111,115301.0,0.0
ssdra_margin,extrapolation,0.4,0.8324005002705364,0.027952675152476472,0.3067278296393376,0.04200969943378826,0.6610264385168594,0.044407493990974545,0.28072851573072616,0.03654012657637427,0.7879313703148,0.02893538799579038,153735.0,0.0
ssdra_margin,extrapolation,0.5,0.8124870201844115,0.026088786795904838,0.301011748311099,0.03202596643186928,0.6318327534614322,0.040992068855045576,0.27538416594308635,0.030160119463371556,0.7690693609239703,0.024422441703693565,192169.0,0.0
ssdra_margin,interpolation,0.01,0.914211219257609,0.09962898832060758,0.645586903834699,0.15162618622220572,0.8248788297037567,0.15093360680215628,0.635756860348586,0.16189174410918764,0.8828690711021181,0.13865584892227817,1247.8181818181818,279.7830653137599
ssdra_margin,interpolation,0.02,0.9208569832451879,0.08346877960828522,0.5874803519155868,0.11922742890570516,0.8145398449640883,0.1453337050949886,0.5805377368721268,0.12963898050181713,0.8913610233590848,0.1158285529381283,2495.6363636363635,559.5650583671701
ssdra_margin,interpolation,0.03,0.918904420855501,0.10046739087900665,0.5987016522461758,0.14308243131643666,0.8095971143543476,0.14543069244932333,0.5937740932462996,0.15180058193430443,0.8910021520951227,0.1321608449305675,3743.4545454545455,839.211697205939
ssdra_margin,interpolation,0.05,0.9154634083653995,0.11372147306291845,0.5503309637144516,0.16236811666639106,0.8109654631457822,0.1232913387575074,0.5428745009440581,0.15095603509710687,0.8894467157291189,0.1443620088226301,6239.272727272727,1398.644207145555
ssdra_margin,interpolation,0.08,0.9136102630810302,0.10263844763190844,0.5697969750358474,0.12697302719786316,0.8025812061413409,0.11473855845649607,0.5628295201886074,0.11490878091629873,0.8893454963652231,0.13261077066039487,9982.727272727272,2237.8558528604603
ssdra_margin,interpolation,0.1,0.9136527716149285,0.0886240923681206,0.5758017894208743,0.11513814956764311,0.7974286770922568,0.1060490427560959,0.5591585142673793,0.08998031637854496,0.8915697251512283,0.11499959563192323,12478.545454545454,2797.4809155251214
ssdra_margin,interpolation,0.2,0.8893772334139076,0.0649721732871394,0.5725114749639547,0.1062579634265825,0.7290878477680689,0.11363171505230495,0.5754914644141818,0.11189868350848868,0.8770122627504991,0.0727881355599201,24956.81818181818,5595.035885822036
ssdra_margin,interpolation,0.3,0.8531133018196241,0.061713601903965874,0.5591522743535632,0.09049669357774211,0.662317667388808,0.10311345593369058,0.5525803686888342,0.09454524027426844,0.8473440344344886,0.060682320047321284,37435.36363636364,8392.516789053532
ssdra_margin,interpolation,0.4,0.8137266262811157,0.05804161376428081,0.5358219028653146,0.07816263368182215,0.5988233391722461,0.08481863746225372,0.5179511921728739,0.07617956113734731,0.8140865901265735,0.05440686636638103,49913.63636363636,11190.070350741567
ssdra_margin,interpolation,0.5,0.7777563932267852,0.0555397651264871,0.5131976211733401,0.05759809645665092,0.5478954257966845,0.07293822406572928,0.48933151555555393,0.055907977620643715,0.7828134448559839,0.051376447110835534,62392.36363636364,13987.47013060423
