method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
cat,external,0.08,0.9736909004546657,0.019222194524974326,0.49090909090909096,0.10963668190985178,0.1425954077002756,0.2545228004261887,0.48607489747612076,0.11092275647760282,0.9608023244153546,0.02847095216410769,143.45454545454547,18.570749238324424
cat,external,0.1,0.971930767766333,0.0177787325304164,0.5363636363636364,0.13780384243517663,0.29169640364810906,0.2828505766919771,0.5314884706932432,0.13972608053182725,0.9581743520629673,0.02635142286671161,179.27272727272728,23.362752017221386
cat,external,0.2,0.9582223811765247,0.022196662738262082,0.5494961863370442,0.14929532363238038,0.6317852665789356,0.2435890829623055,0.5403416523646187,0.1518711425477551,0.9383862581935802,0.03256670467505771,358.6363636363636,46.76167817192349
cat,external,0.4,0.916169445680772,0.021978607335530816,0.45138419038235894,0.05202157492270488,0.7663195913544878,0.05959535208919163,0.4335497325129486,0.05325969407908199,0.8799919122843743,0.03246414482388423,717.4545454545455,93.36526510042547
cat,external,1.0,0.6850038123100191,0.02923522521312939,0.47402869792128133,0.023776088339936583,0.5192752568517371,0.033956903593622696,0.48303282813878334,0.030356358727178488,0.6441087344378912,0.037383454451546665,1793.3636363636363,233.65541839523974
et_deep,external,0.01,0.9666932482721957,0.048706544329365435,0.8181818181818182,0.2522624895547565,0.0,0.0,0.809424923202013,0.26444506595542716,0.9509002865040017,0.0717238993722656,18.0,2.4083189157584592
et_deep,external,0.03,0.974380826518075,0.02885160619000874,0.7333333333333333,0.22852182001336813,0.4968630541666002,0.4206791430895872,0.7269132593178084,0.23500155169653225,0.9619880468474254,0.04260660370898185,53.63636363636363,7.103136311133657
et_deep,external,0.05,0.9653200846933356,0.022951516532591608,0.626398480445803,0.1574055648299329,0.5763111910714872,0.3930851336743232,0.6155653813859905,0.15982016722850276,0.9496201315959761,0.03351578438485366,89.63636363636364,11.655665809148163
et_deep,external,0.08,0.9607347682141459,0.017259758470137915,0.6261974974482346,0.08994947626996622,0.7764071438214221,0.11858673156765392,0.6146309938945905,0.08756484371422993,0.943040976209483,0.025950280853325843,143.45454545454547,18.570749238324424
et_deep,external,0.1,0.9599364565559078,0.015685310507241083,0.5956842340971953,0.09953015735776324,0.7975705768641365,0.1369307429644867,0.5841506490309474,0.09597873966361804,0.9421093488533704,0.023907005698714505,179.27272727272728,23.362752017221386
et_deep,external,0.2,0.9487754197529867,0.01363365889581338,0.47702474185246735,0.0788003988002209,0.8385842484455263,0.04192189259727745,0.46486146761958624,0.07921551667313818,0.9268456616127263,0.02019938242800987,358.6363636363636,46.76167817192349
et_deep,external,0.4,0.9074102177053401,0.02011882682864376,0.4135892885739725,0.04125778995044601,0.7724675659320716,0.04855887128947981,0.39826597641111694,0.04895762422321651,0.868697855748005,0.028879988805795363,717.4545454545455,93.36526510042547
et_deep,external,1.0,0.6750830448670805,0.03320869439013384,0.4605554544856837,0.02402606893113215,0.5004151522460617,0.03802544839769276,0.46944123135984556,0.028400570947648984,0.6245602805470694,0.041276195673790955,1793.3636363636363,233.65541839523974
hgb_bal,external,0.01,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.4083189157584592
hgb_bal,external,0.03,0.9891319905770012,0.013576014885624002,0.8181818181818182,0.21672493389016634,0.555379907081289,0.457161751560625,0.8159145982949328,0.21950058567841763,0.9837714936860749,0.02025884775336735,53.63636363636363,7.103136311133657
hgb_bal,external,0.05,0.983562143359114,0.014026918371469048,0.7424242424242423,0.17262091355910442,0.8459296665604609,0.16561882896703767,0.7395883547247764,0.17425920252048577,0.975462266342684,0.02089409477462179,89.63636363636364,11.655665809148163
hgb_bal,external,0.08,0.9762887080474214,0.022625572801566327,0.7055105703218422,0.21588808611360308,0.8787908881424574,0.14795137680072373,0.700476390287872,0.21536051885589658,0.9666199242469647,0.03255632417368741,143.45454545454547,18.570749238324424
hgb_bal,external,0.1,0.969764074935116,0.02075407493718489,0.6705439372372676,0.22193782582437271,0.8859890058123401,0.10261234352737901,0.6395027914965706,0.23707893849462833,0.9589162726421369,0.030735694531660973,179.27272727272728,23.362752017221386
hgb_bal,external,0.2,0.9572626148812847,0.017492299679882414,0.6039247761127116,0.08534856158750725,0.8932307940799753,0.047375294148520555,0.5852756460979655,0.08520730374627457,0.9432787771431447,0.02548535987503155,358.6363636363636,46.76167817192349
hgb_bal,external,0.4,0.9149306464584893,0.029242490164042567,0.6117691475774181,0.0569462208467847,0.824181872911183,0.056281443548571786,0.595385493328242,0.056815178562942645,0.89729679537547,0.03349400091476764,717.4545454545455,93.36526510042547
hgb_bal,external,1.0,0.6684129708499484,0.027306059613730765,0.5939361239274372,0.04709776301475004,0.5208118858276054,0.03751186647161292,0.5528156135795661,0.04117429277209902,0.6759496171302719,0.02696154091714958,1793.3636363636363,233.65541839523974
lgbm,external,0.01,0.9901648059542797,0.021891691105286482,0.9090909090909091,0.20225995873897262,0.0,0.0,0.9065637065637066,0.20788270111702808,0.9853840169629643,0.03253274474337038,18.0,2.4083189157584592
lgbm,external,0.03,0.9886074440944153,0.0171973480938098,0.7727272727272727,0.26111648393354675,0.0,0.0,0.7698281252424227,0.26446319333719587,0.9830131831585305,0.025569391169973626,53.63636363636363,7.103136311133657
lgbm,external,0.05,0.9791259083930803,0.024718406123661905,0.6969696969696969,0.2964435660944387,0.0,0.0,0.6924933864988156,0.30080378671875607,0.9689433123190315,0.03672183191240636,89.63636363636364,11.655665809148163
